sensor_id,data_type,timestamp,heartbeat
3,heart_rate,2024-06-01 15:04:19.964058,126
1,heart_rate,2024-06-01 15:04:20.964058,100
6,heart_rate,2024-06-02 12:13:44.776081,67
7,heart_rate,2024-06-02 12:13:45.776081,75
4,heart_rate,2024-06-02 12:13:46.776081,63
1,heart_rate,2024-06-02 12:13:47.776081,61
8,heart_rate,2024-06-02 12:13:48.776081,77
3,heart_rate,2024-06-02 12:13:49.776081,73
4,heart_rate,2024-06-02 12:13:50.776081,63
8,heart_rate,2024-06-02 12:13:51.776081,66
5,heart_rate,2024-06-02 12:13:52.776081,74
3,heart_rate,2024-06-02 12:13:53.776081,79
6,heart_rate,2024-06-02 12:13:54.776081,68
9,heart_rate,2024-06-02 12:13:55.776081,66
3,heart_rate,2024-06-02 12:13:56.776081,74
1,heart_rate,2024-06-02 12:13:57.776081,65
3,heart_rate,2024-06-02 12:13:58.776081,64
1,heart_rate,2024-06-02 12:13:59.776081,60
3,heart_rate,2024-06-02 12:14:00.776081,73
10,heart_rate,2024-06-02 12:14:01.776081,66
6,heart_rate,2024-06-02 12:14:02.776081,78
2,heart_rate,2024-06-02 12:14:03.776081,68
10,heart_rate,2024-06-02 12:14:04.776081,79
4,heart_rate,2024-06-02 12:14:05.776081,62
6,heart_rate,2024-06-02 12:14:06.776081,72
7,heart_rate,2024-06-02 12:14:07.776081,71
3,heart_rate,2024-06-02 12:14:08.776081,71
3,heart_rate,2024-06-02 12:14:09.776081,78
2,heart_rate,2024-06-02 12:14:10.776081,70
8,heart_rate,2024-06-02 12:14:11.776081,77
4,heart_rate,2024-06-02 12:14:12.776081,74
6,heart_rate,2024-06-02 12:14:13.776081,66
1,heart_rate,2024-06-02 12:14:14.776081,80
5,heart_rate,2024-06-02 12:14:15.776081,68
6,heart_rate,2024-06-02 12:14:16.776081,65
4,heart_rate,2024-06-02 12:14:17.776081,70
6,heart_rate,2024-06-02 12:14:18.776081,63
1,heart_rate,2024-06-02 12:14:19.776081,68
3,heart_rate,2024-06-02 12:14:20.776081,67
8,heart_rate,2024-06-02 12:14:21.776081,65
6,heart_rate,2024-06-02 12:14:22.776081,71
4,heart_rate,2024-06-02 12:14:23.776081,63
7,heart_rate,2024-06-02 12:14:24.776081,63
5,heart_rate,2024-06-02 12:14:25.776081,60
8,heart_rate,2024-06-02 12:14:26.776081,77
4,heart_rate,2024-06-02 12:14:27.776081,65
6,heart_rate,2024-06-02 12:14:28.776081,70
4,heart_rate,2024-06-02 12:14:29.776081,61
9,heart_rate,2024-06-02 12:14:30.776081,61
7,heart_rate,2024-06-02 12:14:31.776081,70
5,heart_rate,2024-06-02 12:14:32.776081,74
10,heart_rate,2024-06-02 12:14:33.776081,73
7,heart_rate,2024-06-02 12:14:34.776081,73
5,heart_rate,2024-06-02 12:14:35.776081,80
7,heart_rate,2024-06-02 12:14:36.776081,64
5,heart_rate,2024-06-02 12:14:37.776081,68
8,heart_rate,2024-06-02 12:14:38.776081,70
8,heart_rate,2024-06-02 12:14:39.776081,67
10,heart_rate,2024-06-02 12:14:40.776081,80
1,heart_rate,2024-06-02 12:14:41.776081,67
6,heart_rate,2024-06-02 12:14:42.776081,70
10,heart_rate,2024-06-02 12:14:43.776081,69
9,heart_rate,2024-06-02 12:14:44.776081,77
3,heart_rate,2024-06-02 12:14:45.776081,70
6,heart_rate,2024-06-02 12:14:46.776081,66
3,heart_rate,2024-06-02 12:14:47.776081,65
2,heart_rate,2024-06-02 12:14:48.776081,63
9,heart_rate,2024-06-02 12:14:49.776081,67
5,heart_rate,2024-06-02 12:14:50.776081,76
9,heart_rate,2024-06-02 12:14:51.776081,72
6,heart_rate,2024-06-02 12:14:52.776081,72
10,heart_rate,2024-06-02 12:14:53.776081,78
2,heart_rate,2024-06-02 12:14:54.776081,69
8,heart_rate,2024-06-02 12:14:55.776081,73
7,heart_rate,2024-06-02 12:14:56.776081,68
4,heart_rate,2024-06-02 12:14:57.776081,77
9,heart_rate,2024-06-02 12:14:58.776081,78
8,heart_rate,2024-06-02 12:14:59.776081,77
2,heart_rate,2024-06-02 12:15:00.776081,78
1,heart_rate,2024-06-02 12:15:01.776081,62
9,heart_rate,2024-06-02 12:15:02.776081,61
3,heart_rate,2024-06-02 12:15:03.776081,65
1,heart_rate,2024-06-02 12:15:04.776081,62
1,heart_rate,2024-06-02 12:15:05.776081,79
4,heart_rate,2024-06-02 12:15:06.776081,68
7,heart_rate,2024-06-02 12:15:07.776081,70
10,heart_rate,2024-06-02 12:15:08.776081,80
1,heart_rate,2024-06-02 12:15:09.776081,80
6,heart_rate,2024-06-02 12:15:10.776081,63
2,heart_rate,2024-06-02 12:15:11.776081,69
9,heart_rate,2024-06-02 12:15:12.776081,77
5,heart_rate,2024-06-02 12:15:13.776081,60
4,heart_rate,2024-06-02 12:15:14.776081,80
8,heart_rate,2024-06-02 12:15:15.776081,73
7,heart_rate,2024-06-02 12:15:16.776081,73
4,heart_rate,2024-06-02 12:15:17.776081,78
6,heart_rate,2024-06-02 12:15:18.776081,68
4,heart_rate,2024-06-02 12:15:19.776081,66
2,heart_rate,2024-06-02 12:15:20.776081,75
9,heart_rate,2024-06-02 12:15:21.776081,80
1,heart_rate,2024-06-02 12:15:22.776081,62
6,heart_rate,2024-06-02 12:15:23.776081,74
7,heart_rate,2024-06-02 12:15:24.776081,67
8,heart_rate,2024-06-02 12:15:25.776081,74
1,heart_rate,2024-06-02 12:15:26.776081,80
9,heart_rate,2024-06-02 12:15:27.776081,75
6,heart_rate,2024-06-02 12:15:28.776081,65
4,heart_rate,2024-06-02 12:15:29.776081,72
10,heart_rate,2024-06-02 12:15:30.776081,79
3,heart_rate,2024-06-02 12:15:31.776081,65
6,heart_rate,2024-06-02 12:15:32.776081,79
4,heart_rate,2024-06-02 12:15:33.776081,63
6,heart_rate,2024-06-02 12:15:34.776081,77
5,heart_rate,2024-06-02 12:15:35.776081,65
4,heart_rate,2024-06-02 12:15:36.776081,68
9,heart_rate,2024-06-02 12:15:37.776081,61
7,heart_rate,2024-06-02 12:15:38.776081,75
6,heart_rate,2024-06-02 12:15:39.776081,69
3,heart_rate,2024-06-02 12:15:40.776081,71
8,heart_rate,2024-06-02 12:15:41.776081,77
1,heart_rate,2024-06-02 12:15:42.776081,78
7,heart_rate,2024-06-02 12:15:43.776081,78
7,heart_rate,2024-06-02 12:15:44.776081,79
6,heart_rate,2024-06-02 12:15:45.776081,66
1,heart_rate,2024-06-02 12:15:46.776081,78
3,heart_rate,2024-06-02 12:15:47.776081,67
3,heart_rate,2024-06-02 12:15:48.776081,75
4,heart_rate,2024-06-02 12:15:49.776081,68
10,heart_rate,2024-06-02 12:15:50.776081,61
4,heart_rate,2024-06-02 12:15:51.776081,72
3,heart_rate,2024-06-02 12:15:52.776081,64
1,heart_rate,2024-06-02 12:15:53.776081,71
9,heart_rate,2024-06-02 12:15:54.776081,79
9,heart_rate,2024-06-02 12:15:55.776081,69
8,heart_rate,2024-06-02 12:15:56.776081,66
5,heart_rate,2024-06-02 12:15:57.776081,79
4,heart_rate,2024-06-02 12:15:58.776081,80
2,heart_rate,2024-06-02 12:15:59.776081,80
8,heart_rate,2024-06-02 12:16:00.776081,72
8,heart_rate,2024-06-02 12:16:01.776081,65
2,heart_rate,2024-06-02 12:16:02.776081,69
10,heart_rate,2024-06-02 12:16:03.776081,75
3,heart_rate,2024-06-02 12:16:04.776081,76
5,heart_rate,2024-06-02 12:16:05.776081,62
3,heart_rate,2024-06-02 12:16:06.776081,64
3,heart_rate,2024-06-02 12:16:07.776081,76
7,heart_rate,2024-06-02 12:16:08.776081,69
9,heart_rate,2024-06-02 12:16:09.776081,68
8,heart_rate,2024-06-02 12:16:10.776081,64
3,heart_rate,2024-06-02 12:16:11.776081,68
5,heart_rate,2024-06-02 12:16:12.776081,63
3,heart_rate,2024-06-02 12:16:13.776081,63
9,heart_rate,2024-06-02 12:16:14.776081,69
5,heart_rate,2024-06-02 12:16:15.776081,71
9,heart_rate,2024-06-02 12:16:16.776081,72
10,heart_rate,2024-06-02 12:16:17.776081,60
1,heart_rate,2024-06-02 12:16:18.776081,69
6,heart_rate,2024-06-02 12:16:19.776081,66
5,heart_rate,2024-06-02 12:16:20.776081,63
5,heart_rate,2024-06-02 12:16:21.776081,61
1,heart_rate,2024-06-02 12:16:22.776081,66
7,heart_rate,2024-06-02 12:16:23.776081,78
2,heart_rate,2024-06-02 12:16:24.776081,66
10,heart_rate,2024-06-02 12:16:25.776081,67
1,heart_rate,2024-06-02 12:16:26.776081,78
8,heart_rate,2024-06-02 12:16:27.776081,68
3,heart_rate,2024-06-02 12:16:28.776081,74
6,heart_rate,2024-06-02 12:16:29.776081,80
2,heart_rate,2024-06-02 12:16:30.776081,69
5,heart_rate,2024-06-02 12:16:31.776081,65
5,heart_rate,2024-06-02 12:16:32.776081,80
3,heart_rate,2024-06-02 12:16:33.776081,76
5,heart_rate,2024-06-02 12:16:34.776081,68
5,heart_rate,2024-06-02 12:16:35.776081,62
8,heart_rate,2024-06-02 12:16:36.776081,64
7,heart_rate,2024-06-02 12:16:37.776081,60
4,heart_rate,2024-06-02 12:16:38.776081,76
10,heart_rate,2024-06-02 12:16:39.776081,69
8,heart_rate,2024-06-02 12:16:40.776081,60
3,heart_rate,2024-06-02 12:16:41.776081,62
3,heart_rate,2024-06-02 12:16:42.776081,74
1,heart_rate,2024-06-02 12:16:43.776081,66
5,heart_rate,2024-06-02 12:16:44.776081,70
2,heart_rate,2024-06-02 12:16:45.776081,66
9,heart_rate,2024-06-02 12:16:46.776081,60
5,heart_rate,2024-06-02 12:16:47.776081,77
4,heart_rate,2024-06-02 12:16:48.776081,67
10,heart_rate,2024-06-02 12:16:49.776081,66
9,heart_rate,2024-06-02 12:16:50.776081,76
3,heart_rate,2024-06-02 12:16:51.776081,75
6,heart_rate,2024-06-02 12:16:52.776081,77
10,heart_rate,2024-06-02 12:16:53.776081,73
5,heart_rate,2024-06-02 12:16:54.776081,77
4,heart_rate,2024-06-02 12:16:55.776081,64
2,heart_rate,2024-06-02 12:16:56.776081,75
9,heart_rate,2024-06-02 12:16:57.776081,79
2,heart_rate,2024-06-02 12:16:58.776081,78
9,heart_rate,2024-06-02 12:16:59.776081,73
7,heart_rate,2024-06-02 12:17:00.776081,60
6,heart_rate,2024-06-02 12:17:01.776081,71
8,heart_rate,2024-06-02 12:17:02.776081,78
4,heart_rate,2024-06-02 12:17:03.776081,73
5,heart_rate,2024-06-02 12:17:04.776081,66
6,heart_rate,2024-06-02 12:17:05.776081,60
10,heart_rate,2024-06-02 12:17:06.776081,64
5,heart_rate,2024-06-02 12:17:07.776081,65
4,heart_rate,2024-06-02 12:17:08.776081,69
3,heart_rate,2024-06-02 12:17:09.776081,64
10,heart_rate,2024-06-02 12:17:10.776081,69
1,heart_rate,2024-06-02 12:17:11.776081,64
5,heart_rate,2024-06-02 12:17:12.776081,77
6,heart_rate,2024-06-02 12:17:13.776081,64
5,heart_rate,2024-06-02 12:17:14.776081,76
4,heart_rate,2024-06-02 12:17:15.776081,73
8,heart_rate,2024-06-02 12:17:16.776081,76
9,heart_rate,2024-06-02 12:17:17.776081,64
4,heart_rate,2024-06-02 12:17:18.776081,76
1,heart_rate,2024-06-02 12:17:19.776081,68
5,heart_rate,2024-06-02 12:17:20.776081,77
5,heart_rate,2024-06-02 12:17:21.776081,71
3,heart_rate,2024-06-02 12:17:22.776081,67
3,heart_rate,2024-06-02 12:17:23.776081,71
7,heart_rate,2024-06-02 12:17:24.776081,78
5,heart_rate,2024-06-02 12:17:25.776081,69
10,heart_rate,2024-06-02 12:17:26.776081,77
4,heart_rate,2024-06-02 12:17:27.776081,63
1,heart_rate,2024-06-02 12:17:28.776081,79
8,heart_rate,2024-06-02 12:17:29.776081,78
4,heart_rate,2024-06-02 12:17:30.776081,71
10,heart_rate,2024-06-02 12:17:31.776081,64
10,heart_rate,2024-06-02 12:17:32.776081,70
5,heart_rate,2024-06-02 12:17:33.776081,73
10,heart_rate,2024-06-02 12:17:34.776081,71
2,heart_rate,2024-06-02 12:17:35.776081,63
7,heart_rate,2024-06-02 12:17:36.776081,67
10,heart_rate,2024-06-02 12:17:37.776081,71
4,heart_rate,2024-06-02 12:17:38.776081,67
8,heart_rate,2024-06-02 12:17:39.776081,70
5,heart_rate,2024-06-02 12:17:40.776081,65
7,heart_rate,2024-06-02 12:17:41.776081,74
4,heart_rate,2024-06-02 12:17:42.776081,70
7,heart_rate,2024-06-02 12:17:43.776081,68
7,heart_rate,2024-06-02 12:17:44.776081,65
2,heart_rate,2024-06-02 12:17:45.776081,69
1,heart_rate,2024-06-02 12:17:46.776081,76
3,heart_rate,2024-06-02 12:17:47.776081,70
5,heart_rate,2024-06-02 12:17:48.776081,75
6,heart_rate,2024-06-02 12:17:49.776081,64
2,heart_rate,2024-06-02 12:17:50.776081,76
10,heart_rate,2024-06-02 12:17:51.776081,74
1,heart_rate,2024-06-02 12:17:52.776081,75
2,heart_rate,2024-06-02 12:17:53.776081,76
3,heart_rate,2024-06-02 12:17:54.776081,66
1,heart_rate,2024-06-02 12:17:55.776081,63
7,heart_rate,2024-06-02 12:17:56.776081,68
9,heart_rate,2024-06-02 12:17:57.776081,71
9,heart_rate,2024-06-02 12:18:02.045800,79
6,heart_rate,2024-06-02 12:18:03.045800,75
3,heart_rate,2024-06-02 12:18:04.045800,71
8,heart_rate,2024-06-02 12:18:05.045800,74
9,heart_rate,2024-06-02 12:18:06.045800,76
1,heart_rate,2024-06-02 12:18:07.045800,72
9,heart_rate,2024-06-02 12:18:08.045800,67
9,heart_rate,2024-06-02 12:18:09.045800,61
7,heart_rate,2024-06-02 12:18:10.045800,74
10,heart_rate,2024-06-02 12:18:11.045800,61
2,heart_rate,2024-06-02 12:18:12.045800,74
8,heart_rate,2024-06-02 12:18:13.045800,61
10,heart_rate,2024-06-02 12:18:14.045800,65
6,heart_rate,2024-06-02 12:18:15.045800,74
8,heart_rate,2024-06-02 12:18:16.045800,74
9,heart_rate,2024-06-02 12:18:17.045800,72
5,heart_rate,2024-06-02 12:18:18.045800,61
1,heart_rate,2024-06-02 12:18:19.045800,63
3,heart_rate,2024-06-02 12:18:20.045800,75
1,heart_rate,2024-06-02 12:18:21.045800,63
9,heart_rate,2024-06-02 12:18:22.045800,76
1,heart_rate,2024-06-02 12:18:23.045800,64
4,heart_rate,2024-06-02 12:18:24.045800,75
2,heart_rate,2024-06-02 12:18:25.045800,75
10,heart_rate,2024-06-02 12:18:26.045800,75
7,heart_rate,2024-06-02 12:18:27.045800,73
9,heart_rate,2024-06-02 12:18:28.045800,71
5,heart_rate,2024-06-02 12:18:29.045800,74
9,heart_rate,2024-06-02 12:18:30.045800,70
7,heart_rate,2024-06-02 12:18:31.045800,75
7,heart_rate,2024-06-02 12:18:32.045800,68
2,heart_rate,2024-06-02 12:18:33.045800,74
6,heart_rate,2024-06-02 12:18:37.804925,64
1,heart_rate,2024-06-02 12:18:38.804925,71
4,heart_rate,2024-06-02 12:18:39.804925,74
6,heart_rate,2024-06-02 12:18:40.804925,70
9,heart_rate,2024-06-02 12:18:41.804925,66
4,heart_rate,2024-06-02 12:18:42.804925,61
7,heart_rate,2024-06-02 12:18:43.804925,71
2,heart_rate,2024-06-02 12:18:44.804925,79
9,heart_rate,2024-06-02 12:18:45.804925,69
5,heart_rate,2024-06-02 12:18:46.804925,64
7,heart_rate,2024-06-02 12:18:47.804925,74
9,heart_rate,2024-06-02 12:18:48.804925,61
8,heart_rate,2024-06-02 12:18:49.804925,80
5,heart_rate,2024-06-02 12:18:50.804925,79
8,heart_rate,2024-06-02 12:18:51.804925,65
2,heart_rate,2024-06-02 12:18:52.804925,61
8,heart_rate,2024-06-02 12:18:53.804925,74
7,heart_rate,2024-06-02 12:18:54.804925,64
1,heart_rate,2024-06-02 12:18:55.804925,64
6,heart_rate,2024-06-02 12:18:56.804925,79
5,heart_rate,2024-06-02 12:18:57.804925,71
5,heart_rate,2024-06-02 12:18:58.804925,61
5,heart_rate,2024-06-02 12:18:59.804925,61
7,heart_rate,2024-06-02 12:19:00.804925,74
7,heart_rate,2024-06-02 12:19:01.804925,62
2,heart_rate,2024-06-02 12:19:02.804925,65
4,heart_rate,2024-06-02 12:19:03.804925,78
10,heart_rate,2024-06-02 12:19:04.804925,61
3,heart_rate,2024-06-02 12:19:05.804925,78
3,heart_rate,2024-06-02 12:19:06.804925,75
8,heart_rate,2024-06-02 12:19:07.804925,76
9,heart_rate,2024-06-02 12:19:08.804925,74
1,heart_rate,2024-06-02 12:19:09.804925,66
6,heart_rate,2024-06-02 12:19:10.804925,63
1,heart_rate,2024-06-02 12:19:11.804925,70
3,heart_rate,2024-06-02 12:19:12.804925,76
7,heart_rate,2024-06-02 12:19:13.804925,68
6,heart_rate,2024-06-02 12:19:14.804925,75
6,heart_rate,2024-06-02 12:19:15.804925,71
3,heart_rate,2024-06-02 12:19:16.804925,61
7,heart_rate,2024-06-02 12:19:17.804925,76
6,heart_rate,2024-06-02 12:19:18.804925,62
2,heart_rate,2024-06-02 12:19:19.804925,79
3,heart_rate,2024-06-02 12:19:20.804925,73
1,heart_rate,2024-06-02 12:19:21.804925,62
7,heart_rate,2024-06-02 12:19:22.804925,78
2,heart_rate,2024-06-02 12:19:23.804925,62
6,heart_rate,2024-06-02 12:19:24.804925,74
9,heart_rate,2024-06-02 12:19:25.804925,73
2,heart_rate,2024-06-02 12:19:26.804925,64
3,heart_rate,2024-06-02 12:19:27.804925,76
8,heart_rate,2024-06-02 12:19:28.804925,79
3,heart_rate,2024-06-02 12:19:29.804925,70
5,heart_rate,2024-06-02 12:19:30.804925,71
7,heart_rate,2024-06-02 12:19:31.804925,80
2,heart_rate,2024-06-02 12:19:32.804925,64
9,heart_rate,2024-06-02 12:19:33.804925,66
10,heart_rate,2024-06-02 12:19:34.804925,68
9,heart_rate,2024-06-02 12:19:35.804925,60
6,heart_rate,2024-06-02 12:19:36.804925,72
5,heart_rate,2024-06-02 12:19:37.804925,75
4,heart_rate,2024-06-02 12:19:38.804925,74
5,heart_rate,2024-06-02 12:19:39.804925,68
7,heart_rate,2024-06-02 12:19:40.804925,61
1,heart_rate,2024-06-02 12:19:41.804925,64
10,heart_rate,2024-06-02 12:19:42.804925,72
5,heart_rate,2024-06-02 12:19:43.804925,61
4,heart_rate,2024-06-02 12:19:44.804925,65
3,heart_rate,2024-06-02 12:19:45.804925,79
10,heart_rate,2024-06-02 12:19:46.804925,73
1,heart_rate,2024-06-02 12:19:47.804925,79
7,heart_rate,2024-06-02 12:19:48.804925,67
5,heart_rate,2024-06-02 12:19:49.804925,60
10,heart_rate,2024-06-02 12:19:50.804925,61
1,heart_rate,2024-06-02 12:19:51.804925,64
3,heart_rate,2024-06-02 12:19:52.804925,65
10,heart_rate,2024-06-02 12:19:53.804925,70
2,heart_rate,2024-06-02 12:19:54.804925,69
8,heart_rate,2024-06-02 12:19:55.804925,70
6,heart_rate,2024-06-02 12:19:56.804925,68
9,heart_rate,2024-06-02 12:19:57.804925,80
3,heart_rate,2024-06-02 12:19:58.804925,78
2,heart_rate,2024-06-02 12:19:59.804925,65
9,heart_rate,2024-06-02 12:20:00.804925,80
3,heart_rate,2024-06-02 12:20:01.804925,70
4,heart_rate,2024-06-02 12:20:02.804925,72
6,heart_rate,2024-06-02 12:20:03.804925,75
10,heart_rate,2024-06-02 12:20:04.804925,72
3,heart_rate,2024-06-02 12:20:05.804925,77
9,heart_rate,2024-06-02 12:20:06.804925,77
1,heart_rate,2024-06-02 12:20:07.804925,66
3,heart_rate,2024-06-02 12:20:08.804925,74
8,heart_rate,2024-06-02 12:20:09.804925,78
4,heart_rate,2024-06-02 12:20:10.804925,79
4,heart_rate,2024-06-02 12:20:11.804925,66
9,heart_rate,2024-06-02 12:20:12.804925,70
10,heart_rate,2024-06-02 12:20:13.804925,72
9,heart_rate,2024-06-02 12:20:14.804925,75
4,heart_rate,2024-06-02 12:20:15.804925,67
3,heart_rate,2024-06-02 12:20:16.804925,80
5,heart_rate,2024-06-02 12:20:17.804925,62
7,heart_rate,2024-06-02 12:20:18.804925,64
4,heart_rate,2024-06-02 12:20:19.804925,72
10,heart_rate,2024-06-02 12:20:20.804925,75
10,heart_rate,2024-06-02 12:20:21.804925,76
7,heart_rate,2024-06-02 12:20:22.804925,60
6,heart_rate,2024-06-02 12:20:23.804925,67
5,heart_rate,2024-06-02 12:20:24.804925,80
5,heart_rate,2024-06-02 12:20:25.804925,76
9,heart_rate,2024-06-02 12:20:26.804925,70
10,heart_rate,2024-06-02 12:20:27.804925,66
7,heart_rate,2024-06-02 12:20:28.804925,77
6,heart_rate,2024-06-02 12:20:29.804925,60
4,heart_rate,2024-06-02 12:20:30.804925,67
10,heart_rate,2024-06-02 12:20:31.804925,74
10,heart_rate,2024-06-02 12:20:32.804925,66
3,heart_rate,2024-06-02 12:20:33.804925,78
6,heart_rate,2024-06-02 12:20:34.804925,65
8,heart_rate,2024-06-02 12:20:35.804925,64
1,heart_rate,2024-06-02 12:20:36.804925,70
9,heart_rate,2024-06-02 12:20:37.804925,65
4,heart_rate,2024-06-02 12:20:38.804925,67
10,heart_rate,2024-06-02 12:20:39.804925,71
1,heart_rate,2024-06-02 12:20:40.804925,76
8,heart_rate,2024-06-02 12:20:41.804925,63
7,heart_rate,2024-06-02 12:20:42.804925,61
1,heart_rate,2024-06-02 12:20:43.804925,63
5,heart_rate,2024-06-02 12:20:44.804925,77
10,heart_rate,2024-06-02 12:20:45.804925,61
6,heart_rate,2024-06-02 12:20:46.804925,71
2,heart_rate,2024-06-02 12:20:47.804925,67
10,heart_rate,2024-06-02 12:20:48.804925,80
2,heart_rate,2024-06-02 12:20:49.804925,77
1,heart_rate,2024-06-02 12:20:50.804925,75
2,heart_rate,2024-06-02 12:20:51.804925,69
4,heart_rate,2024-06-02 12:20:52.804925,65
4,heart_rate,2024-06-02 12:20:53.804925,78
1,heart_rate,2024-06-02 12:20:54.804925,62
6,heart_rate,2024-06-02 12:20:55.804925,71
6,heart_rate,2024-06-02 12:20:56.804925,79
7,heart_rate,2024-06-02 12:20:57.804925,76
9,heart_rate,2024-06-02 12:20:58.804925,71
5,heart_rate,2024-06-02 12:20:59.804925,61
7,heart_rate,2024-06-02 12:21:00.804925,71
1,heart_rate,2024-06-02 12:21:01.804925,80
7,heart_rate,2024-06-02 12:21:02.804925,77
1,heart_rate,2024-06-02 12:21:03.804925,68
6,heart_rate,2024-06-02 12:21:04.804925,65
6,heart_rate,2024-06-02 12:21:05.804925,64
1,heart_rate,2024-06-02 12:21:06.804925,76
3,heart_rate,2024-06-02 12:21:07.804925,60
3,heart_rate,2024-06-02 12:21:08.804925,71
2,heart_rate,2024-06-02 12:21:09.804925,61
3,heart_rate,2024-06-02 12:21:10.804925,61
5,heart_rate,2024-06-02 12:21:11.804925,64
8,heart_rate,2024-06-02 12:21:12.804925,69
7,heart_rate,2024-06-02 12:21:13.804925,70
2,heart_rate,2024-06-02 12:21:14.804925,60
4,heart_rate,2024-06-02 12:21:15.804925,79
8,heart_rate,2024-06-02 12:21:16.804925,64
3,heart_rate,2024-06-02 12:21:17.804925,77
9,heart_rate,2024-06-02 12:21:18.804925,72
7,heart_rate,2024-06-02 12:21:19.804925,61
3,heart_rate,2024-06-02 12:21:20.804925,71
5,heart_rate,2024-06-02 12:21:21.804925,76
9,heart_rate,2024-06-02 12:21:22.804925,61
9,heart_rate,2024-06-02 12:21:23.804925,73
10,heart_rate,2024-06-02 12:21:24.804925,62
5,heart_rate,2024-06-02 12:21:25.804925,61
6,heart_rate,2024-06-02 12:21:26.804925,66
2,heart_rate,2024-06-02 12:21:27.804925,76
6,heart_rate,2024-06-02 12:21:28.804925,68
8,heart_rate,2024-06-02 12:21:29.804925,60
7,heart_rate,2024-06-02 12:21:30.804925,68
5,heart_rate,2024-06-02 12:21:31.804925,77
4,heart_rate,2024-06-02 12:21:32.804925,65
5,heart_rate,2024-06-02 12:21:33.804925,70
10,heart_rate,2024-06-02 12:21:34.804925,68
2,heart_rate,2024-06-02 12:21:35.804925,60
10,heart_rate,2024-06-02 12:21:36.804925,74
9,heart_rate,2024-06-02 12:21:37.804925,62
9,heart_rate,2024-06-02 12:21:38.804925,69
3,heart_rate,2024-06-02 12:21:39.804925,65
1,heart_rate,2024-06-02 12:21:40.804925,74
2,heart_rate,2024-06-02 12:21:41.804925,68
8,heart_rate,2024-06-02 12:21:42.804925,72
5,heart_rate,2024-06-02 12:21:43.804925,66
3,heart_rate,2024-06-02 12:21:44.804925,70
5,heart_rate,2024-06-02 12:21:45.804925,65
6,heart_rate,2024-06-02 12:21:46.804925,62
3,heart_rate,2024-06-02 12:21:47.804925,63
8,heart_rate,2024-06-02 12:21:48.804925,78
3,heart_rate,2024-06-02 12:21:49.804925,64
4,heart_rate,2024-06-02 12:21:50.804925,72
9,heart_rate,2024-06-02 12:21:51.804925,74
2,heart_rate,2024-06-02 12:21:52.804925,61
10,heart_rate,2024-06-02 12:21:53.804925,62
9,heart_rate,2024-06-02 12:21:54.804925,70
7,heart_rate,2024-06-02 12:21:55.804925,68
9,heart_rate,2024-06-02 12:21:56.804925,76
7,heart_rate,2024-06-02 12:21:57.804925,68
6,heart_rate,2024-06-02 12:21:58.804925,80
5,heart_rate,2024-06-02 12:21:59.804925,62
8,heart_rate,2024-06-02 12:22:00.804925,77
9,heart_rate,2024-06-02 12:22:01.804925,66
7,heart_rate,2024-06-02 12:22:02.804925,77
7,heart_rate,2024-06-02 12:22:03.804925,63
5,heart_rate,2024-06-02 12:22:04.804925,71
10,heart_rate,2024-06-02 12:22:05.804925,66
2,heart_rate,2024-06-02 12:22:06.804925,72
9,heart_rate,2024-06-02 12:22:07.804925,78
5,heart_rate,2024-06-02 12:22:08.804925,80
10,heart_rate,2024-06-02 12:22:09.804925,76
8,heart_rate,2024-06-02 12:22:10.804925,67
10,heart_rate,2024-06-02 12:22:11.804925,80
1,heart_rate,2024-06-02 12:22:12.804925,66
10,heart_rate,2024-06-02 12:22:13.804925,61
9,heart_rate,2024-06-02 12:22:14.804925,73
7,heart_rate,2024-06-02 12:22:15.804925,60
7,heart_rate,2024-06-02 12:22:16.804925,73
5,heart_rate,2024-06-02 12:22:17.804925,71
9,heart_rate,2024-06-02 12:22:18.804925,68
5,heart_rate,2024-06-02 12:22:19.804925,65
2,heart_rate,2024-06-02 12:22:20.804925,71
5,heart_rate,2024-06-02 12:22:21.804925,76
5,heart_rate,2024-06-02 12:22:22.804925,72
6,heart_rate,2024-06-02 12:22:23.804925,72
10,heart_rate,2024-06-02 12:22:24.804925,63
3,heart_rate,2024-06-02 12:22:25.804925,64
8,heart_rate,2024-06-02 12:22:26.804925,64
5,heart_rate,2024-06-02 12:22:27.804925,63
3,heart_rate,2024-06-02 12:22:28.804925,72
7,heart_rate,2024-06-02 12:22:29.804925,80
5,heart_rate,2024-06-02 12:22:30.804925,71
4,heart_rate,2024-06-02 12:22:31.804925,70
2,heart_rate,2024-06-02 12:22:32.804925,69
7,heart_rate,2024-06-02 12:22:33.804925,79
2,heart_rate,2024-06-02 12:22:34.804925,68
5,heart_rate,2024-06-02 12:22:35.804925,64
5,heart_rate,2024-06-02 12:22:36.804925,73
10,heart_rate,2024-06-02 12:22:37.804925,71
2,heart_rate,2024-06-02 12:22:38.804925,63
6,heart_rate,2024-06-02 12:22:39.804925,75
6,heart_rate,2024-06-02 12:22:40.804925,71
2,heart_rate,2024-06-02 12:22:41.804925,72
1,heart_rate,2024-06-02 12:22:42.804925,71
4,heart_rate,2024-06-02 12:22:43.804925,80
7,heart_rate,2024-06-02 12:22:44.804925,74
7,heart_rate,2024-06-02 12:22:45.804925,71
